data,bairro,tipo,vitimas,vitimasfatais,latitude,longitude,local_cod,tipo_acidente_cod,ano,mes,dia,densidade_acidentes,pred_vitimas_2025
2024-11-10,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,11,10,148.0,1.0486171
2024-11-10,IBURA,COLISÃO,1.0,0.0,-8.1223529,-34.9321458,47,4,2025,11,10,200.0,1.1323639
2024-11-10,PINA,COLISÃO,1.0,0.0,-8.0963033,-34.8946884,71,4,2025,11,10,134.0,0.99753964
2024-11-10,PINA,COLISÃO TRASEIRA,2.0,0.0,-8.0963033,-34.8946884,71,9,2025,11,10,134.0,0.9374216
2024-11-10,GUABIRABA,COLISÃO,1.0,0.0,-7.9532851,-34.9537358,45,4,2025,11,10,22.0,1.099823
2024-11-10,BEBERIBE,COLISÃO LATERAL,1.0,0.0,-8.0048357,-34.8971736,12,7,2025,11,10,52.0,0.98670846
2024-11-10,SAN MARTIN,COLISÃO LATERAL,1.0,0.0,-8.0701962,-34.9287793,77,7,2025,11,10,79.0,0.94533044
2024-11-10,CABANGA,COLISÃO TRANSVERSAL,0.0,0.0,-8.0798187,-34.8975605,20,8,2025,11,10,26.0,0.9903601
2024-11-11,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,11,522.0,0.85464805
2024-11-11,IPUTINGA,COLISÃO,1.0,0.0,-8.0398236,-34.9373458,53,4,2025,11,11,135.0,1.0744622
2024-11-11,PINA,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.0963033,-34.8946884,71,1,2025,11,11,134.0,1.0526873
2024-11-11,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,11,522.0,0.85464805
2024-11-11,PINA,COLISÃO,1.0,0.0,-8.0963033,-34.8946884,71,4,2025,11,11,134.0,0.9972568
2024-11-11,MANGUEIRA,COLISÃO,1.0,0.0,-8.0767174,-34.9205039,63,4,2025,11,11,9.0,1.1326158
2024-11-11,IMBIRIBEIRA,COLISÃO LATERAL,1.0,0.0,-8.111234,-34.9124464,51,7,2025,11,11,302.0,1.1220199
2024-11-11,SAN MARTIN,COLISÃO,0.0,0.0,-8.0701962,-34.9287793,77,4,2025,11,11,79.0,1.0091329
2024-11-11,AGUA FRIA,COLISÃO,1.0,0.0,-8.0169662,-34.8982347,2,4,2025,11,11,94.0,1.0273226
2024-11-11,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,11,522.0,0.85464805
2024-11-11,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,11,522.0,0.85464805
2024-11-11,TAMARINEIRA,COLISÃO,1.0,0.0,-8.0324159,-34.9010191,85,4,2025,11,11,62.0,1.0090271
2024-11-11,CAXANGA,COLISÃO,1.0,0.0,-8.0303613,-34.949151,27,4,2025,11,11,120.0,1.0662838
2024-11-11,FUNDAO,COLISÃO,1.0,0.0,-8.0148962,-34.8903969,43,4,2025,11,11,13.0,1.1249839
2024-11-11,PASSARINHO,COLISÃO,1.0,0.0,-7.9818033,-34.9231801,70,4,2025,11,11,7.0,1.1497798
2024-11-11,MADALENA,COLISÃO,1.0,0.0,-8.0537581,-34.9083686,61,4,2025,11,11,166.0,1.0599498
2024-11-11,JOANA BEZERRA,COLISÃO,1.0,0.0,-8.0705869,-34.8983498,57,4,2025,11,11,69.0,1.0020833
2024-11-11,AFLITOS,COLISÃO,1.0,0.0,-8.0392007,-34.8967064,0,4,2025,11,11,15.0,1.1163858
2024-11-11,SANTO AMARO,COLISÃO,1.0,0.0,-8.0509304,-34.8814476,80,4,2025,11,11,267.0,1.0435642
2024-11-11,SANTO AMARO,COLISÃO,1.0,0.0,-8.0509304,-34.8814476,80,4,2025,11,11,267.0,1.0435642
2024-11-11,IPSEP,COLISÃO,1.0,0.0,-8.1102316,-34.9198993,52,4,2025,11,11,99.0,1.0076864
2024-11-12,CORDEIRO,COLISÃO,1.0,0.0,-8.0511193,-34.928542,32,4,2025,11,12,113.0,1.0339977
2024-11-12,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,12,302.0,1.1046301
2024-11-12,MADALENA,COLISÃO LATERAL,1.0,0.0,-8.0537581,-34.9083686,61,7,2025,11,12,166.0,1.0532968
2024-11-12,IBURA,COLISÃO FRONTAL,1.0,0.0,-8.1223529,-34.9321458,47,6,2025,11,12,200.0,1.1277496
2024-11-12,AGUA FRIA,COLISÃO LATERAL,1.0,0.0,-8.0169662,-34.8982347,2,7,2025,11,12,94.0,0.96372825
2024-11-12,CASA AMARELA,ATROPELAMENTO DE PESSOA,2.0,0.0,-8.0246343,-34.917753,25,1,2025,11,12,148.0,1.0851165
2024-11-12,BOA VISTA,QUEDA,1.0,0.0,-8.0617501,-34.8872674,14,12,2025,11,12,100.0,0.8622177
2024-11-12,IPUTINGA,COLISÃO,2.0,0.0,-8.0398236,-34.9373458,53,4,2025,11,12,135.0,1.0746437
2024-11-12,ENGENHO DO MEIO,COLISÃO,1.0,0.0,-8.0565946,-34.9424194,40,4,2025,11,12,18.0,1.10272
2024-11-12,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,12,302.0,1.1046301
2024-11-13,BOA VISTA,COLISÃO,1.0,0.0,-8.0617501,-34.8872674,14,4,2025,11,13,100.0,0.99717027
2024-11-13,SAO JOSE,COLISÃO,1.0,0.0,-8.0703848,-34.8808162,82,4,2025,11,13,165.0,1.0057005
2024-11-13,JOANA BEZERRA,COLISÃO,1.0,0.0,-8.0705869,-34.8983498,57,4,2025,11,13,69.0,0.9991162
2024-11-13,ILHA DO LEITE,COLISÃO,1.0,0.0,-8.0657057,-34.8941783,48,4,2025,11,13,31.0,1.0650991
2024-11-13,SANCHO,COLISÃO,1.0,0.0,-8.0845465,-34.9617066,78,4,2025,11,13,10.0,1.1251659
2024-11-13,CASA FORTE,COLISÃO,1.0,0.0,-8.0337811,-34.9183073,26,4,2025,11,13,63.0,1.0293382
2024-11-13,IBURA,COLISÃO FRONTAL,1.0,0.0,-8.1223529,-34.9321458,47,6,2025,11,13,200.0,1.127992
2024-11-13,JAQUEIRA,COLISÃO LATERAL,1.0,0.0,-8.0359984,-34.9025994,54,7,2025,11,13,7.0,1.088873
2024-11-13,BOA VIAGEM,COLISÃO LATERAL,1.0,0.0,-8.1235027,-34.9033955,13,7,2025,11,13,522.0,0.8047518
2024-11-13,CASA AMARELA,COLISÃO TRASEIRA,1.0,0.0,-8.0246343,-34.917753,25,9,2025,11,13,148.0,1.0297705
2024-11-13,LINHA DO TIRO,COLISÃO,1.0,0.0,-8.009652,-34.9052878,59,4,2025,11,13,23.0,1.0964253
2024-11-13,PINA,COLISÃO LATERAL,1.0,0.0,-8.0963033,-34.8946884,71,7,2025,11,13,134.0,0.9533301
2024-11-13,IPSEP,COLISÃO LATERAL,0.0,0.0,-8.1102316,-34.9198993,52,7,2025,11,13,99.0,0.93722886
2024-11-13,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,13,302.0,1.1046884
2024-11-13,SANTO AMARO,COLISÃO,2.0,0.0,-8.0509304,-34.8814476,80,4,2025,11,13,267.0,1.0434698
2024-11-13,BARRO,COLISÃO,2.0,0.0,-8.0953285,-34.950077,11,4,2025,11,13,33.0,1.0661312
2024-11-13,BARRO,COLISÃO,1.0,0.0,-8.0953285,-34.950077,11,4,2025,11,13,33.0,1.0661312
2024-11-14,DERBY,COLISÃO,1.0,0.0,-8.0577836,-34.8990371,35,4,2025,11,14,80.0,1.0016612
2024-11-14,SAO JOSE,COLISÃO,1.0,0.0,-8.0703848,-34.8808162,82,4,2025,11,14,165.0,1.0057907
2024-11-14,ARRUDA,COLISÃO FRONTAL,2.0,0.0,-8.0250816,-34.8913229,9,6,2025,11,14,69.0,0.9772524
2024-11-14,DERBY,COLISÃO FRONTAL,1.0,0.0,-8.0577836,-34.8990371,35,6,2025,11,14,80.0,0.9539955
2024-11-14,ESPINHEIRO,COLISÃO,1.0,0.0,-8.0428691,-34.8912789,41,4,2025,11,14,60.0,1.0154427
2024-11-14,ESTANCIA,COLISÃO,1.0,0.0,-8.0863713,-34.929106,42,4,2025,11,14,53.0,1.0280253
2024-11-14,BAIRRO DO RECIFE,COLISÃO,1.0,0.0,-8.0632498,-34.8727071,10,4,2025,11,14,29.0,1.054046
2024-11-14,SAO JOSE,COLISÃO,1.0,0.0,-8.0703848,-34.8808162,82,4,2025,11,14,165.0,1.0057907
2024-11-14,PINA,QUEDA,1.0,0.0,-8.0963033,-34.8946884,71,12,2025,11,14,134.0,0.9372944
2024-11-14,IPSEP,COLISÃO,1.0,0.0,-8.1102316,-34.9198993,52,4,2025,11,14,99.0,1.0050774
2024-11-14,BAIRRO DO RECIFE,COLISÃO LATERAL,0.0,0.0,-8.0632498,-34.8727071,10,7,2025,11,14,29.0,0.96893835
2024-11-14,ESPINHEIRO,COLISÃO TRASEIRA,1.0,0.0,-8.0428691,-34.8912789,41,9,2025,11,14,60.0,0.91036737
2024-11-14,ARRUDA,COLISÃO,1.0,0.0,-8.0250816,-34.8913229,9,4,2025,11,14,69.0,1.026843
2024-11-14,SAO JOSE,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.0703848,-34.8808162,82,1,2025,11,14,165.0,1.0340102
2024-11-14,BOA VISTA,COLISÃO TRASEIRA,0.0,0.0,-8.0617501,-34.8872674,14,9,2025,11,14,100.0,0.89216524
2024-11-14,IMBIRIBEIRA,COLISÃO LATERAL,1.0,0.0,-8.111234,-34.9124464,51,7,2025,11,14,302.0,1.1207751
2024-11-14,BOA VIAGEM,COLISÃO FRONTAL,1.0,0.0,-8.1235027,-34.9033955,13,6,2025,11,14,522.0,0.8230397
2024-11-14,AGUA FRIA,COLISÃO TRASEIRA,1.0,0.0,-8.0169662,-34.8982347,2,9,2025,11,14,94.0,0.93179864
2024-11-14,APIPUCOS,COLISÃO,1.0,0.0,-8.0190214,-34.9381275,7,4,2025,11,14,31.0,1.0800999
2024-11-14,BOA VIAGEM,COLISÃO LATERAL,2.0,0.0,-8.1235027,-34.9033955,13,7,2025,11,14,522.0,0.8055257
2024-11-14,IMBIRIBEIRA,COLISÃO TRASEIRA,1.0,0.0,-8.111234,-34.9124464,51,9,2025,11,14,302.0,1.1333913
2024-11-14,APIPUCOS,COLISÃO LATERAL,0.0,0.0,-8.0190214,-34.9381275,7,7,2025,11,14,31.0,1.0238407
2024-11-15,BOA VIAGEM,COLISÃO,2.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,15,522.0,0.8597719
2024-11-15,BEBERIBE,COLISÃO,1.0,0.0,-8.0048357,-34.8971736,12,4,2025,11,15,52.0,1.0469396
2024-11-15,AGUA FRIA,COLISÃO,1.0,0.0,-8.0169662,-34.8982347,2,4,2025,11,15,94.0,1.0223662
2024-11-15,BOA VISTA,COLISÃO COM CICLISTA,1.0,0.0,-8.0617501,-34.8872674,14,5,2025,11,15,100.0,0.96949756
2024-11-15,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,15,522.0,0.8597719
2024-11-15,IBURA,COLISÃO,1.0,0.0,-8.1223529,-34.9321458,47,4,2025,11,15,200.0,1.134347
2024-11-15,IPUTINGA,COLISÃO,1.0,0.0,-8.0398236,-34.9373458,53,4,2025,11,15,135.0,1.0750059
2024-11-16,JARDIM SAO PAULO,COLISÃO,1.0,0.0,-8.080792,-34.9420633,55,4,2025,11,16,41.0,1.0429735
2024-11-16,CASA FORTE,COLISÃO,1.0,0.0,-8.0337811,-34.9183073,26,4,2025,11,16,63.0,1.0245026
2024-11-16,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,16,522.0,0.861159
2024-11-16,JOANA BEZERRA,COLISÃO,1.0,0.0,-8.0705869,-34.8983498,57,4,2025,11,16,69.0,0.9944795
2024-11-16,VARZEA,COLISÃO LATERAL,2.0,0.0,-8.0450381,-34.9691733,91,7,2025,11,16,91.0,0.9713916
2024-11-16,BOA VIAGEM,COLISÃO LATERAL,1.0,0.0,-8.1235027,-34.9033955,13,7,2025,11,16,522.0,0.80720395
2024-11-16,CAXANGA,COLISÃO,1.0,0.0,-8.0303613,-34.949151,27,4,2025,11,16,120.0,1.0654823
2024-11-16,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,16,522.0,0.861159
2024-11-16,IBURA,COLISÃO,1.0,0.0,-8.1223529,-34.9321458,47,4,2025,11,16,200.0,1.1346052
2024-11-16,CIDADE UNIVERSITARIA,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.0544105,-34.9516183,28,1,2025,11,16,12.0,1.1658281
2024-11-16,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,16,302.0,1.1048416
2024-11-16,DOIS UNIDOS,COLISÃO,1.0,0.0,-7.9974518,-34.9108119,37,4,2025,11,16,32.0,1.07281
2024-11-16,PINA,COLISÃO,1.0,0.0,-8.0963033,-34.8946884,71,4,2025,11,16,134.0,0.9953752
2024-11-16,BOA VIAGEM,Desconhecido,1.0,0.0,-8.1235027,-34.9033955,13,10,2025,11,16,522.0,0.7586486
2024-11-16,IBURA,COLISÃO LATERAL,1.0,0.0,-8.1223529,-34.9321458,47,7,2025,11,16,200.0,1.1276827
2024-11-17,AGUA FRIA,COLISÃO,0.0,0.0,-8.0169662,-34.8982347,2,4,2025,11,17,94.0,1.0197293
2024-11-17,MACAXEIRA,COLISÃO,1.0,0.0,-8.0118867,-34.9311631,60,4,2025,11,17,42.0,1.0421491
2024-11-17,MACAXEIRA,COLISÃO,1.0,0.0,-8.0118867,-34.9311631,60,4,2025,11,17,42.0,1.0421491
2024-11-17,JOANA BEZERRA,COLISÃO,1.0,0.0,-8.0705869,-34.8983498,57,4,2025,11,17,69.0,0.9928856
2024-11-17,BEBERIBE,COLISÃO,1.0,0.0,-8.0048357,-34.8971736,12,4,2025,11,17,52.0,1.0438153
2024-11-17,ESPINHEIRO,COLISÃO FRONTAL,1.0,0.0,-8.0428691,-34.8912789,41,6,2025,11,17,60.0,0.96412504
2024-11-17,AGUA FRIA,COLISÃO LATERAL,1.0,0.0,-8.0169662,-34.8982347,2,7,2025,11,17,94.0,0.96034616
2024-11-18,BOA VISTA,CHOQUE,0.0,0.0,-8.0617501,-34.8872674,14,3,2025,11,18,100.0,1.0166943
2024-11-18,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,11,18,148.0,1.0494801
2024-11-18,AFOGADOS,COLISÃO COM CICLISTA,1.0,0.0,-8.0755654,-34.9078066,1,5,2025,11,18,176.0,1.0122751
2024-11-18,CAMPO GRANDE,COLISÃO COM CICLISTA,2.0,0.0,-8.0316256,-34.879409,24,5,2025,11,18,126.0,0.9679642
2024-11-18,CORDEIRO,COLISÃO,1.0,0.0,-8.0511193,-34.928542,32,4,2025,11,18,113.0,1.0302551
2024-11-18,CORDEIRO,COLISÃO,1.0,0.0,-8.0511193,-34.928542,32,4,2025,11,18,113.0,1.0302551
2024-11-18,ENCRUZILHADA,COLISÃO,1.0,0.0,-8.0367282,-34.8908676,39,4,2025,11,18,79.0,0.99393815
2024-11-18,BOA VISTA,COLISÃO,1.0,0.0,-8.0617501,-34.8872674,14,4,2025,11,18,100.0,0.9905138
2024-11-18,IPUTINGA,COLISÃO,1.0,0.0,-8.0398236,-34.9373458,53,4,2025,11,18,135.0,1.0750791
2024-11-18,IPUTINGA,COLISÃO TRASEIRA,0.0,0.0,-8.0398236,-34.9373458,53,9,2025,11,18,135.0,1.0319796
2024-11-18,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,18,522.0,0.86406296
2024-11-18,ZUMBI,COLISÃO,1.0,0.0,-8.0518843,-34.9173977,93,4,2025,11,18,6.0,1.1394591
2024-11-18,BONGI,COLISÃO LATERAL,1.0,0.0,-8.0659688,-34.9215871,16,7,2025,11,18,49.0,0.97241676
2024-11-18,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,18,302.0,1.1049316
2024-11-18,IBURA,COLISÃO LATERAL,1.0,0.0,-8.1223529,-34.9321458,47,7,2025,11,18,200.0,1.127513
2024-11-18,TAMARINEIRA,COLISÃO,1.0,0.0,-8.0324159,-34.9010191,85,4,2025,11,18,62.0,0.99890125
2024-11-18,AFOGADOS,COLISÃO,1.0,0.0,-8.0755654,-34.9078066,1,4,2025,11,18,176.0,1.0175236
2024-11-18,IPUTINGA,COLISÃO,1.0,0.0,-8.0398236,-34.9373458,53,4,2025,11,18,135.0,1.0750791
2024-11-18,ENCRUZILHADA,COLISÃO LATERAL,1.0,0.0,-8.0367282,-34.8908676,39,7,2025,11,18,79.0,0.930353
2024-11-18,BRASILIA TEIMOSA,COLISÃO,1.0,0.0,-8.0827799,-34.8789567,17,4,2025,11,18,9.0,1.0961355
2024-11-18,BARRO,COLISÃO LATERAL,2.0,0.0,-8.0953285,-34.950077,11,7,2025,11,18,33.0,0.99742866
2024-11-18,DERBY,COLISÃO TRASEIRA,1.0,0.0,-8.0577836,-34.8990371,35,9,2025,11,18,80.0,0.8989424
2024-11-18,IPUTINGA,COLISÃO TRASEIRA,1.0,0.0,-8.0398236,-34.9373458,53,9,2025,11,18,135.0,1.0319796
2024-11-19,AFOGADOS,COLISÃO LATERAL,1.0,0.0,-8.0755654,-34.9078066,1,7,2025,11,19,176.0,1.0097287
2024-11-19,CABANGA,COLISÃO TRASEIRA,1.0,0.0,-8.0798187,-34.8975605,20,9,2025,11,19,26.0,0.9685237
2024-11-19,CASA FORTE,COLISÃO,1.0,0.0,-8.0337811,-34.9183073,26,4,2025,11,19,63.0,1.0194308
2024-11-19,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,11,19,148.0,1.0494947
2024-11-19,SANTO AMARO,COLISÃO,0.0,0.0,-8.0509304,-34.8814476,80,4,2025,11,19,267.0,1.0422655
2024-11-19,ENCRUZILHADA,COLISÃO,1.0,0.0,-8.0367282,-34.8908676,39,4,2025,11,19,79.0,0.9923888
2024-11-19,SANTO AMARO,COLISÃO,0.0,0.0,-8.0509304,-34.8814476,80,4,2025,11,19,267.0,1.0422655
2024-11-19,PINA,COLISÃO,1.0,0.0,-8.0963033,-34.8946884,71,4,2025,11,19,134.0,0.9938498
2024-11-19,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,19,302.0,1.104975
2024-11-19,PONTO DE PARADA,COLISÃO,1.0,0.0,-8.0296995,-34.8930853,73,4,2025,11,19,5.0,1.1397672
2024-11-19,DOIS UNIDOS,COLISÃO,1.0,0.0,-7.9974518,-34.9108119,37,4,2025,11,19,32.0,1.0676777
2024-11-19,GRACAS,COLISÃO,1.0,0.0,-8.0451664,-34.9007686,44,4,2025,11,19,53.0,1.0183558
2024-11-19,SANTO AMARO,COLISÃO LATERAL,1.0,0.0,-8.0509304,-34.8814476,80,7,2025,11,19,267.0,1.0805969
2024-11-19,CORDEIRO,COLISÃO,1.0,0.0,-8.0511193,-34.928542,32,4,2025,11,19,113.0,1.0295424
2024-11-19,JOANA BEZERRA,COLISÃO,1.0,0.0,-8.0705869,-34.8983498,57,4,2025,11,19,69.0,0.989629
2024-11-19,ILHA DO LEITE,COLISÃO,1.0,0.0,-8.0657057,-34.8941783,48,4,2025,11,19,31.0,1.0546923
2024-11-19,SANTO ANTONIO,COLISÃO,1.0,0.0,-8.0646919,-34.8779718,81,4,2025,11,19,35.0,1.0349742
2024-11-19,TORRE,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.0425107,-34.9074638,87,1,2025,11,19,85.0,1.054263
2024-11-19,ROSARINHO,COLISÃO,1.0,0.0,-8.0322834,-34.8978494,76,4,2025,11,19,26.0,1.0739528
2024-11-19,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,11,19,148.0,1.0494947
2024-11-19,SAO JOSE,COLISÃO,1.0,0.0,-8.0703848,-34.8808162,82,4,2025,11,19,165.0,1.005735
2024-11-19,DERBY,COLISÃO,1.0,0.0,-8.0577836,-34.8990371,35,4,2025,11,19,80.0,0.9938711
2024-11-19,IPSEP,COLISÃO,1.0,0.0,-8.1102316,-34.9198993,52,4,2025,11,19,99.0,1.000089
2024-11-19,BOA VIAGEM,COLISÃO TRANSVERSAL,1.0,0.0,-8.1235027,-34.9033955,13,8,2025,11,19,522.0,0.7926385
2024-11-20,JIQUIA,COLISÃO LATERAL,2.0,0.0,-8.0875245,-34.9245208,56,7,2025,11,20,17.0,1.0411742
2024-11-20,AGUA FRIA,COLISÃO,1.0,0.0,-8.0169662,-34.8982347,2,4,2025,11,20,94.0,1.0155778
2024-11-20,MORRO DA CONCEICAO,COLISÃO,1.0,0.0,-8.0189868,-34.9153139,65,4,2025,11,20,7.0,1.1311967
2024-11-20,CAMPO GRANDE,COLISÃO,1.0,0.0,-8.0316256,-34.879409,24,4,2025,11,20,126.0,0.98275095
2024-11-20,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,20,522.0,0.8671426
2024-11-21,CORDEIRO,COLISÃO LATERAL,0.0,0.0,-8.0511193,-34.928542,32,7,2025,11,21,113.0,0.9796174
2024-11-21,ROSARINHO,COLISÃO TRANSVERSAL,1.0,0.0,-8.0322834,-34.8978494,76,8,2025,11,21,26.0,1.011851
2024-11-21,ROSARINHO,COLISÃO LATERAL,1.0,0.0,-8.0322834,-34.8978494,76,7,2025,11,21,26.0,1.023548
2024-11-21,PARNAMIRIM,COLISÃO,1.0,0.0,-8.0338866,-34.910396,69,4,2025,11,21,30.0,1.0597179
2024-11-21,CASA FORTE,COLISÃO,1.0,0.0,-8.0337811,-34.9183073,26,4,2025,11,21,63.0,1.0159198
2024-11-21,ARRUDA,COLISÃO FRONTAL,0.0,0.0,-8.0250816,-34.8913229,9,6,2025,11,21,69.0,0.9692916
2024-11-21,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,21,302.0,1.1050607
2024-11-21,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,21,302.0,1.1050607
2024-11-21,IBURA,COLISÃO,1.0,0.0,-8.1223529,-34.9321458,47,4,2025,11,21,200.0,1.1351687
2024-11-21,IPSEP,COLISÃO,1.0,0.0,-8.1102316,-34.9198993,52,4,2025,11,21,99.0,0.99785316
2024-11-21,AFOGADOS,COLISÃO,1.0,0.0,-8.0755654,-34.9078066,1,4,2025,11,21,176.0,1.0178654
2024-11-21,IBURA,COLISÃO,1.0,0.0,-8.1223529,-34.9321458,47,4,2025,11,21,200.0,1.1351687
2024-11-21,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,11,21,148.0,1.049457
2024-11-21,GRACAS,COLISÃO,1.0,0.0,-8.0451664,-34.9007686,44,4,2025,11,21,53.0,1.0146972
2024-11-21,BOA VISTA,COLISÃO,1.0,0.0,-8.0617501,-34.8872674,14,4,2025,11,21,100.0,0.98620135
2024-11-21,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,11,21,522.0,0.8687491
2024-11-21,CAMPO GRANDE,COLISÃO,1.0,0.0,-8.0316256,-34.879409,24,4,2025,11,21,126.0,0.9818698
2024-11-21,ESPINHEIRO,COLISÃO,1.0,0.0,-8.0428691,-34.8912789,41,4,2025,11,21,60.0,1.003624
2024-11-21,TORRE,COLISÃO,1.0,0.0,-8.0425107,-34.9074638,87,4,2025,11,21,85.0,0.9826872
2024-11-21,GUABIRABA,COLISÃO,1.0,0.0,-7.9532851,-34.9537358,45,4,2025,11,21,22.0,1.0826026
2024-11-21,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,21,302.0,1.1050607
2024-11-21,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,21,302.0,1.1050607
2024-11-21,MADALENA,COLISÃO,1.0,0.0,-8.0537581,-34.9083686,61,4,2025,11,21,166.0,1.0628505
2024-11-21,BOMBA DO HEMETERIO,COLISÃO,1.0,0.0,-8.0215066,-34.9016494,15,4,2025,11,21,23.0,1.0850397
2024-11-21,DERBY,ATROPELAMENTO DE PESSOA,0.0,1.0,-8.0577836,-34.8990371,35,1,2025,11,21,80.0,1.0675861
2024-11-21,PARNAMIRIM,COLISÃO,1.0,0.0,-8.0338866,-34.910396,69,4,2025,11,21,30.0,1.0597179
2024-11-21,BARRO,COLISÃO,1.0,0.0,-8.0953285,-34.950077,11,4,2025,11,21,33.0,1.0529019
2024-11-21,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,11,21,148.0,1.049457
2024-11-21,IPUTINGA,COLISÃO,1.0,0.0,-8.0398236,-34.9373458,53,4,2025,11,21,135.0,1.0748432
2024-11-21,CAXANGA,COLISÃO,1.0,0.0,-8.0303613,-34.949151,27,4,2025,11,21,120.0,1.0639905
2024-11-21,AFOGADOS,COLISÃO,1.0,0.0,-8.0755654,-34.9078066,1,4,2025,11,21,176.0,1.0178654
2024-11-21,JARDIM SAO PAULO,COLISÃO,1.0,0.0,-8.080792,-34.9420633,55,4,2025,11,21,41.0,1.0353965
2024-11-21,DERBY,COLISÃO,0.0,0.0,-8.0577836,-34.8990371,35,4,2025,11,21,80.0,0.99057084
2024-11-22,CORDEIRO,COLISÃO,1.0,0.0,-8.0511193,-34.928542,32,4,2025,11,22,113.0,1.0272467
2024-11-22,SANTO ANTONIO,COLISÃO,1.0,0.0,-8.0646919,-34.8779718,81,4,2025,11,22,35.0,1.030214
2024-11-22,IPUTINGA,COLISÃO,1.0,0.0,-8.0398236,-34.9373458,53,4,2025,11,22,135.0,1.0746927
2024-11-22,BOA VISTA,COLISÃO,1.0,0.0,-8.0617501,-34.8872674,14,4,2025,11,22,100.0,0.9847134
2024-11-22,SAO JOSE,COLISÃO,1.0,0.0,-8.0703848,-34.8808162,82,4,2025,11,22,165.0,1.0052707
2024-11-22,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,22,302.0,1.1051036
2024-11-22,CAMPO GRANDE,COLISÃO,1.0,0.0,-8.0316256,-34.879409,24,4,2025,11,22,126.0,0.98096496
2024-11-22,BOA VISTA,COLISÃO COM CICLISTA,1.0,0.0,-8.0617501,-34.8872674,14,5,2025,11,22,100.0,0.96093273
2024-11-22,PRADO,COLISÃO,1.0,0.0,-8.0598858,-34.9139126,75,4,2025,11,22,29.0,1.0581484
2024-11-22,CIDADE UNIVERSITARIA,COLISÃO,1.0,0.0,-8.0544105,-34.9516183,28,4,2025,11,22,12.0,1.0996008
2024-11-22,TORROES,COLISÃO,1.0,0.0,-8.0618637,-34.9360457,89,4,2025,11,22,38.0,1.0406612
2024-11-22,CIDADE UNIVERSITARIA,COLISÃO LATERAL,1.0,0.0,-8.0544105,-34.9516183,28,7,2025,11,22,12.0,1.0509394
2024-11-22,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,11,22,302.0,1.1051036
2024-11-22,IPSEP,COLISÃO,1.0,0.0,-8.1102316,-34.9198993,52,4,2025,11,22,99.0,0.996681
2024-11-22,ILHA DO RETIRO,COLISÃO,1.0,0.0,-8.063751,-34.9038034,49,4,2025,11,22,51.0,1.0119448
